t,timestamp,frame,x_px,y_px,led_1
299.2,1543940069.882,43569545.5,306.88000000000005,635.4199999999998,0.0
299.3,1543940069.9775553,43569555.0,306.8888888888889,635.411111111111,0.0
299.40000000000003,1543940070.0729997,43569564.5,306.89000000000004,635.4099999999999,0.0
299.5,1543940070.1733997,43569574.5,306.90000000000003,635.3999999999999,0.0
299.6,1543940070.2743,43569584.5,306.90999999999997,635.41,0.0
299.7,1543940070.3744,43569594.5,306.93,635.43,0.0
299.8,1543940070.475,43569604.5,306.92,635.42,0.0
299.90000000000003,1543940070.5753999,43569614.5,306.90000000000003,635.41,0.0
300.0,1543940070.6762002,43569624.5,306.93,635.39,0.0
300.1,1543940070.7764,43569634.5,306.90999999999997,635.4199999999998,0.0
300.2,1543940070.8770003,43569644.5,306.90000000000003,635.41,0.0
300.3,1543940070.9774003,43569654.5,306.88,635.38,0.0
300.40000000000003,1543940071.078,43569664.5,306.89000000000004,635.41,0.0
300.5,1543940071.1785004,43569674.5,306.91,635.45,0.0
300.6,1543940071.2789998,43569684.5,306.90000000000003,635.42,0.0
300.7,1543940071.3795,43569694.5,306.92,635.41,0.0
300.8,1543940071.4801002,43569704.5,306.88000000000005,635.41,0.0
300.90000000000003,1543940071.5806,43569714.5,306.92,635.3799999999999,0.0
301.0,1543940071.6810002,43569724.5,306.91,635.4100000000001,0.0
301.1,1543940071.7815,43569734.5,306.90000000000003,635.3999999999999,0.0
301.2,1543940071.8821,43569744.5,306.9,635.4,0.0
301.3,1543940071.9775553,43569754.0,306.8555555555556,635.3888888888888,0.0
301.40000000000003,1543940072.0729997,43569763.5,306.95,635.4,0.0
301.5,1543940072.1735997,43569773.5,306.93,635.43,0.0
301.6,1543940072.274,43569783.5,306.91,635.39,0.0
301.7,1543940072.3744998,43569793.5,306.92,635.4100000000001,0.0
301.8,1543940072.475,43569803.5,306.94,635.39,0.0
301.90000000000003,1543940072.5755,43569813.5,306.88,635.4099999999999,0.0
302.0,1543940072.676,43569823.5,306.9,635.4099999999999,0.0
302.1,1543940072.7766004,43569833.5,306.95000000000005,635.38,0.0
302.2,1543940072.8770003,43569843.5,306.90000000000003,635.4,0.0
302.3,1543940072.9775002,43569853.5,306.89,635.3699999999999,0.0
302.40000000000003,1543940073.078,43569863.5,306.92,635.3899999999999,0.0
302.5,1543940073.1785,43569873.5,306.94,635.41,0.0
302.6,1543940073.2789998,43569883.5,306.9,635.43,0.0
302.7,1543940073.3797002,43569893.5,306.90000000000003,635.41,0.0
302.8,1543940073.48,43569903.5,306.89000000000004,635.37,0.0
302.90000000000003,1543940073.5806003,43569913.5,306.89,635.3699999999999,0.0
303.0,1543940073.6810002,43569923.5,306.91,635.37,0.0
303.1,1543940073.7815,43569933.5,306.88000000000005,635.42,0.0
303.2,1543940073.8821998,43569943.5,306.91,635.41,0.0
303.3,1543940073.9776664,43569953.0,306.9222222222222,635.411111111111,0.0
303.40000000000003,1543940074.0729997,43569962.5,306.88,635.3899999999999,0.0
303.5,1543940074.1735997,43569972.5,306.92,635.4399999999999,0.0
303.6,1543940074.274,43569982.5,306.90999999999997,635.4199999999998,0.0
303.7,1543940074.3744998,43569992.5,306.89,635.4099999999999,0.0
303.8,1543940074.475,43570002.5,306.92,635.3899999999999,0.0
303.90000000000003,1543940074.5756001,43570012.5,306.88,635.3899999999999,0.0
304.0,1543940074.676,43570022.5,306.89,635.43,0.0
304.1,1543940074.7766004,43570032.5,306.89000000000004,635.41,0.0
304.2,1543940074.8772001,43570042.5,306.88000000000005,635.4099999999999,0.0
304.3,1543940074.9776,43570052.5,306.91,635.38,0.0
304.40000000000003,1543940075.078,43570062.5,306.9,635.4199999999998,0.0
304.5,1543940075.1787002,43570072.5,306.88,635.4199999999998,0.0
304.6,1543940075.2789998,43570082.5,306.89000000000004,635.43,0.0
304.7,1543940075.3796,43570092.5,306.91,635.4399999999999,0.0
304.8,1543940075.48,43570102.5,306.90000000000003,635.38,0.0
304.90000000000003,1543940075.5806003,43570112.5,306.89,635.3799999999999,0.0
305.0,1543940075.6810002,43570122.5,306.88,635.3999999999999,0.0
305.1,1543940075.7816,43570132.5,306.91,635.39,0.0
305.2,1543940075.882,43570142.5,306.9,635.3999999999999,0.0
305.3,1543940075.9775553,43570152.0,306.8555555555556,635.3555555555555,0.0
305.40000000000003,1543940076.0729997,43570161.5,306.85,635.43,0.0
305.5,1543940076.1737998,43570171.5,306.92,635.4399999999999,0.0
305.6,1543940076.274,43570181.5,306.88,635.45,0.0
305.7,1543940076.3746,43570191.5,306.90000000000003,635.4,0.0
305.8,1543940076.4752998,43570201.5,306.90000000000003,635.37,0.0
305.90000000000003,1543940076.5756,43570211.5,306.89,635.3900000000001,0.0
306.0,1543940076.676,43570221.5,306.88,635.43,0.0
306.1,1543940076.7768002,43570231.5,306.86,635.39,0.0
306.2,1543940076.8770003,43570241.5,306.91,635.39,0.0
306.3,1543940076.9777,43570251.5,306.88000000000005,635.39,0.0
306.40000000000003,1543940077.078,43570261.5,306.91,635.37,0.0
306.5,1543940077.1787002,43570271.5,306.90000000000003,635.46,0.0
306.6,1543940077.2789998,43570281.5,306.88000000000005,635.4299999999998,0.0
306.7,1543940077.3797002,43570291.5,306.91,635.39,0.0
306.8,1543940077.4801002,43570301.5,306.9,635.3999999999999,0.0
306.90000000000003,1543940077.5805001,43570311.5,306.89000000000004,635.4399999999999,0.0
307.0,1543940077.6810002,43570321.5,306.87,635.4100000000001,0.0
307.1,1543940077.7817004,43570331.5,306.92,635.3999999999999,0.0
307.20000000000005,1543940077.882,43570341.5,306.90000000000003,635.41,0.0
307.3,1543940077.9777775,43570351.0,306.8666666666667,635.3777777777777,0.0
307.40000000000003,1543940078.0729997,43570360.5,306.86,635.4199999999998,0.0
307.5,1543940078.1736999,43570370.5,306.90999999999997,635.41,0.0
307.6,1543940078.2742,43570380.5,306.88,635.4300000000001,0.0
307.70000000000005,1543940078.3748996,43570390.5,306.91,635.39,0.0
307.8,1543940078.475,43570400.5,306.91,635.3999999999999,0.0
307.90000000000003,1543940078.5757,43570410.5,306.93,635.3999999999999,0.0
308.0,1543940078.676,43570420.5,306.87,635.42,0.0
308.1,1543940078.7767003,43570430.5,306.88000000000005,635.38,0.0
308.20000000000005,1543940078.8770003,43570440.5,306.89,635.45,0.0
308.3,1543940078.9778,43570450.5,306.87,635.41,0.0
308.40000000000003,1543940079.078,43570460.5,306.90000000000003,635.4199999999998,0.0
308.5,1543940079.1787002,43570470.5,306.85,635.3999999999999,0.0
308.6,1543940079.2789998,43570480.5,306.91,635.3799999999999,0.0
308.70000000000005,1543940079.3797002,43570490.5,306.94,635.37,0.0
308.8,1543940079.48,43570500.5,306.89,635.37,0.0
308.90000000000003,1543940079.5807004,43570510.5,306.87,635.4199999999998,0.0
309.0,1543940079.6810002,43570520.5,306.89000000000004,635.41,0.0
309.1,1543940079.7821002,43570530.5,306.87000000000006,635.37,0.0
309.20000000000005,1543940079.882,43570540.5,306.88000000000005,635.3700000000001,0.0
309.3,1543940079.9777775,43570550.0,306.8777777777778,635.3888888888888,0.0
309.40000000000003,1543940080.0729997,43570559.5,306.9,635.4599999999999,0.0
309.5,1543940080.1735997,43570569.5,306.90000000000003,635.3899999999999,0.0
309.6,1543940080.274,43570579.5,306.85,635.3999999999999,0.0
309.70000000000005,1543940080.3747997,43570589.5,306.91,635.3699999999999,0.0
309.8,1543940080.475,43570599.5,306.88,635.4100000000001,0.0
309.90000000000003,1543940080.5757,43570609.5,306.91,635.42,0.0
310.0,1543940080.6762004,43570619.5,306.90000000000003,635.39,0.0
310.1,1543940080.777,43570629.5,306.88,635.3999999999999,0.0
310.20000000000005,1543940080.8771005,43570639.5,306.91,635.4099999999999,0.0
310.3,1543940080.9777,43570649.5,306.88,635.4399999999999,0.0
310.40000000000003,1543940081.078,43570659.5,306.89000000000004,635.36,0.0
310.5,1543940081.1788,43570669.5,306.87,635.3799999999999,0.0
310.6,1543940081.2789998,43570679.5,306.90000000000003,635.3499999999999,0.0
310.70000000000005,1543940081.3798,43570689.5,306.88000000000005,635.41,0.0
310.8,1543940081.48,43570699.5,306.89000000000004,635.44,0.0
310.90000000000003,1543940081.5809002,43570709.5,306.91999999999996,635.4300000000001,0.0
311.0,1543940081.6810002,43570719.5,306.91,635.3899999999999,0.0
311.1,1543940081.7819002,43570729.5,306.88,635.3799999999999,0.0
311.20000000000005,1543940081.882,43570739.5,306.9,635.4100000000001,0.0
311.3,1543940081.9779997,43570749.0,306.86666666666673,635.411111111111,0.0
311.40000000000003,1543940082.0729997,43570758.5,306.90000000000003,635.39,0.0
311.5,1543940082.1737998,43570768.5,306.90000000000003,635.3799999999999,0.0
311.6,1543940082.274,43570778.5,306.92,635.4099999999999,0.0
311.70000000000005,1543940082.3748999,43570788.5,306.88,635.4099999999999,0.0
311.8,1543940082.4751,43570798.5,306.87,635.39,0.0
311.90000000000003,1543940082.5757,43570808.5,306.92,635.3699999999999,0.0
312.0,1543940082.676,43570818.5,306.91,635.39,0.0
312.1,1543940082.7768002,43570828.5,306.9,635.3800000000001,0.0
312.20000000000005,1543940082.8771002,43570838.5,306.88000000000005,635.3799999999999,0.0
312.3,1543940082.978,43570848.5,306.89000000000004,635.39,0.0
312.40000000000003,1543940083.078,43570858.5,306.9,635.39,0.0
312.5,1543940083.1789002,43570868.5,306.90999999999997,635.42,0.0
312.6,1543940083.2791,43570878.5,306.91,635.37,0.0
312.70000000000005,1543940083.3798,43570888.5,306.90000000000003,635.3899999999999,0.0
312.8,1543940083.48,43570898.5,306.88,635.4,0.0
312.90000000000003,1543940083.5809002,43570908.5,306.89000000000004,635.3999999999999,0.0
313.0,1543940083.6810002,43570918.5,306.87,635.3999999999999,0.0
313.1,1543940083.7822,43570928.5,306.88000000000005,635.4,0.0
313.20000000000005,1543940083.882,43570938.5,306.88,635.39,0.0
313.3,1543940083.9777775,43570948.0,306.9222222222222,635.3555555555555,0.0
313.40000000000003,1543940084.0729997,43570957.5,306.92,635.44,0.0
313.5,1543940084.1736999,43570967.5,306.91999999999996,635.4,0.0
313.6,1543940084.274,43570977.5,306.90000000000003,635.4199999999998,0.0
313.70000000000005,1543940084.375,43570987.5,306.93,635.38,0.0
313.8,1543940084.475,43570997.5,306.89000000000004,635.37,0.0
313.90000000000003,1543940084.5760999,43571007.5,306.87000000000006,635.38,0.0
314.0,1543940084.676,43571017.5,306.88000000000005,635.3900000000001,0.0
314.1,1543940084.7768002,43571027.5,306.88,635.3999999999999,0.0
314.20000000000005,1543940084.8770003,43571037.5,306.91999999999996,635.3999999999999,0.0
314.3,1543940084.9779,43571047.5,306.90000000000003,635.3999999999999,0.0
314.40000000000003,1543940085.078,43571057.5,306.90000000000003,635.3599999999999,0.0
314.5,1543940085.1790001,43571067.5,306.90000000000003,635.4199999999998,0.0
314.6,1543940085.2789998,43571077.5,306.90000000000003,635.3999999999999,0.0
314.70000000000005,1543940085.3804002,43571087.5,306.87000000000006,635.3699999999999,0.0
314.8,1543940085.48,43571097.5,306.84000000000003,635.3900000000001,0.0
314.90000000000003,1543940085.5809002,43571107.5,306.9,635.42,0.0
315.0,1543940085.6810002,43571117.5,306.87000000000006,635.32,0.0
315.1,1543940085.7819002,43571127.5,306.83000000000004,635.3799999999999,0.0
315.20000000000005,1543940085.8769999,43571137.0,306.8222222222222,635.3888888888888,0.0
315.3,1543940085.973,43571146.5,306.83000000000004,635.3899999999999,0.0
315.40000000000003,1543940086.0729997,43571156.5,306.87,635.3899999999999,0.0
315.5,1543940086.1738997,43571166.5,306.88000000000005,635.3999999999999,0.0
315.6,1543940086.274,43571176.5,306.83000000000004,635.3499999999999,0.0
315.70000000000005,1543940086.3748996,43571186.5,306.89000000000004,635.3999999999999,0.0
315.8,1543940086.475,43571196.5,306.90000000000003,635.41,0.0
315.90000000000003,1543940086.5758,43571206.5,306.90000000000003,635.3699999999999,0.0
316.0,1543940086.676,43571216.5,306.90000000000003,635.35,0.0
316.1,1543940086.7769,43571226.5,306.82000000000005,635.38,0.0
316.20000000000005,1543940086.8770003,43571236.5,306.85,635.38,0.0
316.3,1543940086.9778,43571246.5,306.84000000000003,635.3899999999999,0.0
316.40000000000003,1543940087.078,43571256.5,306.86,635.4,0.0
316.5,1543940087.1789002,43571266.5,306.88,635.37,0.0
316.6,1543940087.2789998,43571276.5,306.81000000000006,635.3700000000001,0.0
316.70000000000005,1543940087.3800998,43571286.5,306.82000000000005,635.3699999999999,0.0
316.8,1543940087.4801002,43571296.5,306.88,635.3599999999999,0.0
316.90000000000003,1543940087.5809002,43571306.5,306.82000000000005,635.37,0.0
317.0,1543940087.6810002,43571316.5,306.86,635.3599999999999,0.0
317.1,1543940087.782,43571326.5,306.84000000000003,635.39,0.0
317.20000000000005,1543940087.882,43571336.5,306.88000000000005,635.3499999999999,0.0
317.3,1543940087.9779997,43571346.0,306.8666666666667,635.3777777777777,0.0
317.40000000000003,1543940088.0729997,43571355.5,306.85,635.41,0.0
317.5,1543940088.1738997,43571365.5,306.84000000000003,635.36,0.0
317.6,1543940088.274,43571375.5,306.88,635.3599999999999,0.0
317.70000000000005,1543940088.3748996,43571385.5,306.84000000000003,635.36,0.0
317.8,1543940088.4751,43571395.5,306.86,635.3799999999999,0.0
317.90000000000003,1543940088.5767999,43571405.5,306.88,635.3599999999999,0.0
318.0,1543940088.6761003,43571415.5,306.87,635.41,0.0
318.1,1543940088.7769,43571425.5,306.84000000000003,635.3899999999999,0.0
318.20000000000005,1543940088.8770003,43571435.5,306.85,635.36,0.0
318.3,1543940088.978,43571445.5,306.86,635.39,0.0
318.40000000000003,1543940089.0781002,43571455.5,306.89000000000004,635.3999999999999,0.0
318.5,1543940089.1789002,43571465.5,306.84000000000003,635.34,0.0
318.6,1543940089.2789998,43571475.5,306.82000000000005,635.35,0.0
318.70000000000005,1543940089.3799999,43571485.5,306.82000000000005,635.3599999999999,0.0
318.8,1543940089.48,43571495.5,306.86000000000007,635.3799999999999,0.0
318.90000000000003,1543940089.581,43571505.5,306.81000000000006,635.3799999999999,0.0
319.0,1543940089.676,43571515.0,306.82222222222225,635.3555555555556,0.0
319.1,1543940089.7770002,43571525.0,306.82727272727277,635.3727272727272,0.0
319.20000000000005,1543940089.8769999,43571535.0,306.8555555555556,635.3666666666667,0.0
319.3,1543940089.973,43571544.5,306.81000000000006,635.37,0.0
319.40000000000003,1543940090.0729997,43571554.5,306.82000000000005,635.35,0.0
319.5,1543940090.1739998,43571564.5,306.81000000000006,635.3399999999999,0.0
319.6,1543940090.2740998,43571574.5,306.86,635.3699999999999,0.0
319.70000000000005,1543940090.3748996,43571584.5,306.85,635.3399999999999,0.0
319.8,1543940090.475,43571594.5,306.83000000000004,635.3399999999999,0.0
319.90000000000003,1543940090.5759997,43571604.5,306.89000000000004,635.3899999999999,0.0
320.0,1543940090.6761003,43571614.5,306.83000000000004,635.3499999999999,0.0
320.1,1543940090.7769,43571624.5,306.90000000000003,635.3599999999999,0.0
320.20000000000005,1543940090.8771002,43571634.5,306.85,635.3999999999999,0.0
320.3,1543940090.978,43571644.5,306.84000000000003,635.3799999999999,0.0
320.40000000000003,1543940091.078,43571654.5,306.83000000000004,635.3699999999999,0.0
320.5,1543940091.1790001,43571664.5,306.82000000000005,635.3799999999999,0.0
320.6,1543940091.2793002,43571674.5,306.84000000000003,635.3799999999999,0.0
320.70000000000005,1543940091.3799999,43571684.5,306.84000000000003,635.34,0.0
320.8,1543940091.4802003,43571694.5,306.81000000000006,635.35,0.0
320.90000000000003,1543940091.5811,43571704.5,306.82000000000005,635.3599999999999,0.0
321.0,1543940091.676,43571714.0,306.8444444444445,635.3999999999999,0.0
321.1,1543940091.7770002,43571724.0,306.8454545454546,635.3636363636363,0.0
321.20000000000005,1543940091.8769999,43571734.0,306.7777777777778,635.3444444444443,0.0
321.3,1543940091.973,43571743.5,306.82000000000005,635.3399999999999,0.0
321.40000000000003,1543940092.0731997,43571753.5,306.81000000000006,635.3399999999999,0.0
321.5,1543940092.1739998,43571763.5,306.82,635.3799999999999,0.0
321.6,1543940092.2742,43571773.5,306.81,635.3799999999999,0.0
321.70000000000005,1543940092.375,43571783.5,306.76,635.37,0.0
321.8,1543940092.4752,43571793.5,306.8,635.3500000000001,0.0
321.90000000000003,1543940092.5759997,43571803.5,306.83000000000004,635.32,0.0
322.0,1543940092.6762002,43571813.5,306.87,635.3499999999999,0.0
322.1,1543940092.777,43571823.5,306.84000000000003,635.3499999999999,0.0
322.20000000000005,1543940092.8771002,43571833.5,306.89000000000004,635.39,0.0
322.3,1543940092.978,43571843.5,306.96,635.5,0.0
322.40000000000003,1543940093.0781002,43571853.5,307.09999999999997,635.51,0.0
322.5,1543940093.1790001,43571863.5,307.12,635.5,0.0
322.6,1543940093.2791,43571873.5,307.13999999999993,635.4299999999998,0.0
322.70000000000005,1543940093.3799999,43571883.5,307.10999999999996,635.45,0.0
322.8,1543940093.4802003,43571893.5,307.12,635.3799999999999,0.0
322.90000000000003,1543940093.581,43571903.5,307.15999999999997,635.3899999999999,0.0
323.0,1543940093.6764445,43571913.0,307.1444444444444,635.411111111111,0.0
323.1,1543940093.7770002,43571923.0,307.1818181818182,635.4363636363636,0.0
323.20000000000005,1543940093.877111,43571933.0,307.14444444444445,635.4444444444445,0.0
323.3,1543940093.973,43571942.5,307.15,635.51,0.0
323.40000000000003,1543940094.0730996,43571952.5,307.16999999999996,635.5,0.0
323.5,1543940094.1739998,43571962.5,307.19999999999993,635.5,0.0
323.6,1543940094.2742,43571972.5,307.15999999999997,635.47,0.0
323.70000000000005,1543940094.375,43571982.5,307.15,635.4799999999999,0.0
323.8,1543940094.4753997,43571992.5,307.14,635.47,0.0
323.90000000000003,1543940094.5759997,43572002.5,307.10999999999996,635.52,0.0
324.0,1543940094.6761003,43572012.5,307.15,635.47,0.0
324.1,1543940094.777,43572022.5,307.13,635.4599999999999,0.0
324.20000000000005,1543940094.8771002,43572032.5,307.13999999999993,635.4800000000001,0.0
324.3,1543940094.978,43572042.5,307.13,635.47,0.0
324.40000000000003,1543940095.0783,43572052.5,307.16999999999996,635.51,0.0
324.5,1543940095.1790001,43572062.5,307.13,635.5,0.0
324.6,1543940095.2793002,43572072.5,307.15999999999997,635.4699999999999,0.0
324.70000000000005,1543940095.3799999,43572082.5,307.17999999999995,635.43,0.0
324.8,1543940095.4802003,43572092.5,307.14,635.4799999999999,0.0
324.90000000000003,1543940095.581,43572102.5,307.15,635.51,0.0
325.0,1543940095.6761115,43572112.0,307.17777777777775,635.5,0.0
325.1,1543940095.7770002,43572122.0,307.12727272727267,635.5000000000001,0.0
325.20000000000005,1543940095.8774443,43572132.0,307.1444444444444,635.4777777777779,0.0
325.3,1543940095.973,43572141.5,307.13,635.47,0.0
325.40000000000003,1543940096.0731997,43572151.5,307.14,635.45,0.0
325.5,1543940096.1740997,43572161.5,307.14,635.45,0.0
325.6,1543940096.2740998,43572171.5,307.15,635.47,0.0
325.70000000000005,1543940096.375,43572181.5,307.14,635.49,0.0
325.8,1543940096.4751,43572191.5,307.15,635.4599999999998,0.0
325.90000000000003,1543940096.5759997,43572201.5,307.14,635.4199999999998,0.0
326.0,1543940096.6762002,43572211.5,307.15,635.49,0.0
326.1,1543940096.777,43572221.5,307.15,635.48,0.0
326.20000000000005,1543940096.8771002,43572231.5,307.15999999999997,635.49,0.0
326.3,1543940096.978,43572241.5,307.17999999999995,635.49,0.0
326.40000000000003,1543940097.0782,43572251.5,307.12,635.47,0.0
326.5,1543940097.1790001,43572261.5,307.15999999999997,635.48,0.0
326.6,1543940097.2793002,43572271.5,307.12999999999994,635.47,0.0
326.70000000000005,1543940097.3799999,43572281.5,307.14,635.47,0.0
326.8,1543940097.4803002,43572291.5,307.11999999999995,635.4799999999999,0.0
326.90000000000003,1543940097.581,43572301.5,307.15,635.4399999999998,0.0
327.0,1543940097.6761115,43572311.0,307.08888888888885,635.4555555555555,0.0
327.1,1543940097.7770002,43572321.0,307.1363636363636,635.4363636363636,0.0
327.20000000000005,1543940097.877111,43572331.0,307.1444444444444,635.4777777777778,0.0
327.3,1543940097.9733996,43572340.5,307.08,635.4799999999999,0.0
327.40000000000003,1543940098.0731997,43572350.5,307.2,635.4599999999998,0.0
327.5,1543940098.1739998,43572360.5,307.15,635.4699999999999,0.0
327.6,1543940098.2742999,43572370.5,307.13,635.49,0.0
327.70000000000005,1543940098.375,43572380.5,307.15999999999997,635.45,0.0
327.8,1543940098.4754,43572390.5,307.12,635.47,0.0
327.90000000000003,1543940098.5759997,43572400.5,307.10999999999996,635.47,0.0
328.0,1543940098.6763,43572410.5,307.16999999999996,635.45,0.0
328.1,1543940098.777,43572420.5,307.14,635.4699999999999,0.0
328.20000000000005,1543940098.8773,43572430.5,307.14,635.47,0.0
328.3,1543940098.9780998,43572440.5,307.13,635.47,0.0
328.40000000000003,1543940099.0784001,43572450.5,307.17999999999995,635.4799999999999,0.0
328.5,1543940099.1790001,43572460.5,307.12999999999994,635.48,0.0
328.6,1543940099.2797,43572470.5,307.14,635.4800000000001,0.0
328.70000000000005,1543940099.3799999,43572480.5,307.12,635.47,0.0
328.8,1543940099.4803002,43572490.5,307.16,635.51,0.0
328.90000000000003,1543940099.5812001,43572500.5,307.15,635.45,0.0
329.0,1543940099.6764445,43572510.0,307.1666666666667,635.5111111111112,0.0
329.1,1543940099.7770002,43572520.0,307.12727272727267,635.4636363636364,0.0
329.20000000000005,1543940099.8774443,43572530.0,307.1111111111111,635.4666666666666,0.0
329.3,1543940099.973,43572539.5,307.14,635.47,0.0
329.40000000000003,1543940100.0735,43572549.5,307.16999999999996,635.4799999999999,0.0
329.5,1543940100.1739998,43572559.5,307.15,635.48,0.0
329.6,1543940100.2742,43572569.5,307.15,635.47,0.0
329.70000000000005,1543940100.3751,43572579.5,307.11999999999995,635.4300000000001,0.0
329.8,1543940100.4752998,43572589.5,307.09,635.3399999999999,0.0
329.90000000000003,1543940100.5759997,43572599.5,307.05,635.2,0.0
330.0,1543940100.6763,43572609.5,306.95000000000005,634.9899999999999,0.0
330.1,1543940100.777,43572619.5,306.77,634.82,0.0
330.20000000000005,1543940100.8774,43572629.5,306.58,634.6400000000001,0.0
330.3,1543940100.978,43572639.5,306.5,634.4100000000001,0.0
330.40000000000003,1543940101.0783,43572649.5,306.45,634.3100000000001,0.0
330.5,1543940101.1790001,43572659.5,306.56,634.4200000000001,0.0
330.6,1543940101.2794,43572669.5,306.5,634.4499999999999,0.0
330.70000000000005,1543940101.3799999,43572679.5,306.46999999999997,634.51,0.0
330.8,1543940101.4804,43572689.5,306.43,634.52,0.0
330.90000000000003,1543940101.581,43572699.5,306.43,634.5,0.0
331.0,1543940101.6762226,43572709.0,306.41111111111115,634.5,0.0
331.1,1543940101.777091,43572719.0,306.43636363636364,634.4454545454545,0.0
331.20000000000005,1543940101.8773334,43572729.0,306.43333333333334,634.4222222222221,0.0
331.3,1543940101.973,43572738.5,306.45000000000005,634.4099999999999,0.0
331.40000000000003,1543940102.0732996,43572748.5,306.48,634.42,0.0
331.5,1543940102.1739998,43572758.5,306.45,634.4199999999998,0.0
331.6,1543940102.2745996,43572768.5,306.47,634.42,0.0
331.70000000000005,1543940102.375,43572778.5,306.45,634.4399999999999,0.0
331.8,1543940102.4754,43572788.5,306.44,634.39,0.0
331.90000000000003,1543940102.5759997,43572798.5,306.46,634.4099999999999,0.0
332.0,1543940102.6763,43572808.5,306.41,634.39,0.0
332.1,1543940102.777,43572818.5,306.43000000000006,634.28,0.0
332.20000000000005,1543940102.8777,43572828.5,306.38000000000005,633.99,0.0
332.3,1543940102.978,43572838.5,306.2900000000001,633.64,0.0
332.40000000000003,1543940103.0783,43572848.5,306.07000000000005,633.0699999999999,0.0
332.5,1543940103.1790001,43572858.5,305.87,632.29,0.0
332.6,1543940103.2794,43572868.5,305.59000000000003,631.39,0.0
332.70000000000005,1543940103.3799999,43572878.5,305.19,630.2,0.0
332.8,1543940103.4804,43572888.5,304.71999999999997,628.9100000000001,0.0
332.90000000000003,1543940103.581,43572898.5,304.21999999999997,627.5699999999999,0.0
333.0,1543940103.6764445,43572908.0,303.7555555555556,626.3111111111111,0.0
333.1,1543940103.7770002,43572918.0,303.01818181818186,625.0818181818182,0.0
333.20000000000005,1543940103.877667,43572928.0,302.1777777777778,624.0333333333333,0.0
333.3,1543940103.973,43572937.5,301.57000000000005,622.9300000000001,0.0
333.40000000000003,1543940104.0735996,43572947.5,301.18999999999994,621.93,0.0
333.5,1543940104.1739998,43572957.5,301.2300000000001,620.9,0.0
333.6,1543940104.2742999,43572967.5,301.76000000000005,619.97,0.0
333.70000000000005,1543940104.375,43572977.5,301.96,618.81,0.0
333.8,1543940104.4754,43572987.5,302.34000000000003,617.45,0.0
333.90000000000003,1543940104.5759997,43572997.5,302.7200000000001,615.91,0.0
334.0,1543940104.6764998,43573007.5,302.95,614.2,0.0
334.1,1543940104.7773001,43573017.5,303.23,612.46,0.0
334.20000000000005,1543940104.8775,43573027.5,303.88,610.84,0.0
334.3,1543940104.978,43573037.5,304.55000000000007,609.08,0.0
334.40000000000003,1543940105.0786002,43573047.5,305.17999999999995,607.38,0.0
334.5,1543940105.1790001,43573057.5,305.84000000000003,605.47,0.0
334.6,1543940105.2798,43573067.5,306.2800000000001,604.36,0.0
334.70000000000005,1543940105.3799999,43573077.5,306.71000000000004,603.34,0.0
334.8,1543940105.4805,43573087.5,307.09,601.8599999999999,0.0
334.90000000000003,1543940105.581,43573097.5,307.5799999999999,600.1500000000001,0.0
335.0,1543940105.6763334,43573107.0,307.8,598.2777777777777,0.0
335.1,1543940105.7770002,43573117.0,308.09999999999997,596.0727272727273,0.0
335.20000000000005,1543940105.8775554,43573127.0,308.79999999999995,593.9777777777778,0.0
335.3,1543940105.973,43573136.5,309.6,591.89,0.0
335.40000000000003,1543940106.0732996,43573146.5,310.27,589.74,0.0
335.5,1543940106.1739998,43573156.5,310.80000000000007,587.35,0.0
335.6,1543940106.2744997,43573166.5,310.7800000000001,585.19,0.0
335.70000000000005,1543940106.375,43573176.5,310.34,583.28,0.0
335.8,1543940106.4754,43573186.5,309.9700000000001,581.42,0.0
335.90000000000003,1543940106.5759997,43573196.5,309.81000000000006,579.24,0.0
336.0,1543940106.6764,43573206.5,309.91,576.87,0.0
336.1,1543940106.777,43573216.5,310.69999999999993,574.78,0.0
336.20000000000005,1543940106.8775,43573226.5,312.05,572.95,0.0
336.3,1543940106.978,43573236.5,313.57,571.03,0.0
336.40000000000003,1543940107.0786002,43573246.5,314.94,569.1800000000001,0.0
336.5,1543940107.1790001,43573256.5,316.19,567.4200000000001,0.0
336.6,1543940107.2794,43573266.5,317.39,565.57,0.0
336.70000000000005,1543940107.3799999,43573276.5,318.36,563.61,0.0
336.8,1543940107.4805,43573286.5,319.04999999999995,561.42,0.0
336.90000000000003,1543940107.581,43573296.5,319.38,559.1800000000001,0.0
337.0,1543940107.6764445,43573306.0,319.6444444444444,556.8777777777777,0.0
337.1,1543940107.7770002,43573316.0,319.63636363636357,554.4272727272728,0.0
337.20000000000005,1543940107.8775554,43573326.0,319.81111111111113,552.1777777777778,0.0
337.3,1543940107.973,43573335.5,319.89000000000004,550.2499999999999,0.0
337.40000000000003,1543940108.0735,43573345.5,319.89000000000004,548.06,0.0
337.5,1543940108.1739998,43573355.5,319.65999999999997,546.03,0.0
337.6,1543940108.2744997,43573365.5,319.26000000000005,544.05,0.0
337.70000000000005,1543940108.375,43573375.5,319.26000000000005,542.1,0.0
337.8,1543940108.4754999,43573385.5,320.04999999999995,540.3199999999999,0.0
337.90000000000003,1543940108.5760999,43573395.5,321.46999999999997,539.0899999999999,0.0
338.0,1543940108.6766,43573405.5,323.51000000000005,538.17,0.0
